location_key,zip,city,state,latitude,longitude
5231,60647,CHICAGO,IL,41.91195869105372,-87.71189178705797
5232,60647,CHICAGO,IL,41.91737931678818,-87.69725064026628
5233,60615,CHICAGO,IL,41.79492106897254,-87.59985203106729
5234,60617,CHICAGO,IL,41.68268485753391,-87.53997022519094
5235,60622,CHICAGO,IL,41.89656472326457,-87.66715820669604
5236,60654,CHICAGO,IL,41.88887789027888,-87.63266239639773
5237,60629,CHICAGO,IL,41.77860715611151,-87.71888742431345
5238,60628,CHICAGO,IL,41.69256158476296,-87.62090080358455
5239,60619,CHICAGO,IL,41.73687271787546,-87.59669233060261
5240,60623,CHICAGO,IL,41.8479783376568,-87.69663159951645
5241,60618,CHICAGO,IL,41.94007961479771,-87.71879856093202
5242,60622,CHICAGO,IL,41.89890432084078,-87.66722318342336
5243,60614,CHICAGO,IL,41.921779974420936,-87.64366314188526
5244,60609,CHICAGO,IL,41.79538642870011,-87.64191534235891
5245,60609,CHICAGO,IL,41.80662502809212,-87.67206027636341
5246,60646,CHICAGO,IL,41.98325077052451,-87.77483399073128
5247,60601,CHICAGO,IL,41.8846320757672,-87.6222479910888
5248,60611,CHICAGO,IL,41.89159074108351,-87.62586713724458
5249,60630,CHICAGO,IL,41.96799424187085,-87.74064316006319
5250,60644,CHICAGO,IL,41.879981637027775,-87.77433960426941
5251,60622,CHICAGO,IL,41.90287691997627,-87.69018293337312
5252,60622,CHICAGO,IL,41.89575174189801,-87.67992372918344
5253,60606,CHICAGO,IL,41.8831311527936,-87.63371346963126
5254,60640,CHICAGO,IL,41.96895606787235,-87.67235341259394
5255,60603,CHICAGO,IL,41.880784005359125,-87.62922236304782
5256,60634,CHICAGO,IL,41.94938961660852,-87.80700291252472
5257,60609,CHICAGO,IL,41.82366771868339,-87.6382950217091
5258,60640,CHICAGO,IL,41.97424235878788,-87.66834139863518
5259,60616,CHICAGO,IL,41.85298026409191,-87.6256484724235
5260,60611,CHICAGO,IL,41.89186604863544,-87.62294532803021
5261,60630,CHICAGO,IL,41.96945924153516,-87.72821089538603
5262,60610,CHICAGO,IL,41.90854430698586,-87.6302719697274
5263,60621,CHICAGO,IL,41.76536255141362,-87.64132740049303
5264,60647,CHICAGO,IL,41.91024956670776,-87.68463448701652
5265,60607,CHICAGO,IL,41.88173703022226,-87.65654694665614
5266,60618,CHICAGO,IL,41.93915568039779,-87.71313962631449
5267,60619,CHICAGO,IL,41.72168615231665,-87.61978742219856
5268,60643,CHICAGO,IL,,41.69174700423663
5269,60629,CHICAGO,IL,41.77915885735511,-87.69795554820884
5270,60651,CHICAGO,IL,41.89897268393013,-87.71506188016065
5271,60632,CHICAGO,IL,41.79799186996223,-87.723443740796
5272,60657,CHICAGO,IL,41.93754409932694,-87.64446342903288
5273,60654,CHICAGO,IL,41.891433447635066,-87.63718632615951
5274,60610,CHICAGO,IL,41.90014977443748,-87.63716134942399
5275,60647,CHICAGO,IL,41.91019989714011,-87.6881252314694
5276,60614,CHICAGO,IL,41.924250410055,-87.64687752309653
5277,60641,CHICAGO,IL,41.93881798979295,-87.75596306385245
5278,60601,CHICAGO,IL,41.88502983462608,-87.6264083476607
5279,60647,CHICAGO,IL,41.91184664830672,-87.67764281908491
5280,60629,CHICAGO,IL,41.77881018540846,-87.71995927211128
5281,60604,CHICAGO,IL,41.87910993900291,-87.6324304276455
5282,60657,CHICAGO,IL,41.93597777175416,-87.66328492986464
5283,60625,CHICAGO,IL,41.97081407357639,-87.6879143234316
5284,60614,CHICAGO,IL,41.92900136788458,-87.64266559286979
5285,60625,CHICAGO,IL,41.96765092713031,-87.6875610952487
5286,60645,CHICAGO,IL,42.012376388719055,-87.68878622218773
5287,60641,CHICAGO,IL,41.94580991762778,-87.76344146216435
5288,60624,CHICAGO,IL,41.8663442415005,-87.72052963180168
5289,60647,CHICAGO,IL,41.91744251163329,-87.71271522990548
5290,60628,CHICAGO,IL,41.7111979923919,-87.64037739861752
5291,60643,CHICAGO,IL,41.68285698516907,-87.67426465607141
5292,60606,CHICAGO,IL,41.8852432326908,-87.63716479430107
5293,60610,CHICAGO,IL,41.90958317993464,-87.63480757563748
5294,60638,CHICAGO,IL,41.77764499407842,-87.79079419248302
5295,60622,CHICAGO,IL,41.90892140028331,-87.67756779552343
5296,60629,CHICAGO,IL,41.77138250321136,-87.73104436164795
5297,60602,CHICAGO,IL,41.88342263701488,-87.62802165207536
5298,60621,CHICAGO,IL,41.77290240985873,-87.64446132727797
5299,60637,CHICAGO,IL,41.76913494092064,-87.62037053802513
5300,60655,CHICAGO,IL,41.69148547162192,-87.71303008858897
5301,60632,CHICAGO,IL,41.79333004477491,-87.70851340115165
5302,60651,CHICAGO,IL,41.90576121224621,-87.71192017777787
5303,60655,CHICAGO,IL,41.69168160653974,-87.70043191340156
5304,60631,CHICAGO,IL,41.9866294022939,-87.79402077531115
5305,60609,CHICAGO,IL,41.80698920421894,-87.66478060580889
5306,60615,CHICAGO,IL,41.79963379781992,-87.59068096341123
5307,60603,CHICAGO,IL,41.88022078245181,-87.62630109611023
5308,60626,CHICAGO,IL,42.004692640610834,-87.67303568688851
5309,60660,CHICAGO,IL,41.990520089587605,-87.6601359073641
5310,60621,CHICAGO,IL,41.77424811644649,-87.64478977456783
5311,60628,CHICAGO,IL,41.71046428205555,-87.64307250557198
5312,60618,CHICAGO,IL,41.9568207079673,-87.72395071574438
5313,60601,CHICAGO,IL,41.88306562263734,-87.61545613448831
5314,60659,CHICAGO,IL,41.997315763216925,-87.70725178686448
5315,60630,CHICAGO,IL,41.97704126868173,-87.75442838864393
5316,60634,CHICAGO,IL,41.960377687922325,-87.76738689164594
5317,60654,CHICAGO,IL,41.89548016746785,-87.63450109737967
5318,60638,CHICAGO,IL,41.78076116683552,-87.77145850210383
5319,60653,CHICAGO,IL,41.816420556776414,-87.623565977478
5320,60604,CHICAGO,IL,41.87828750660528,-87.62817641994613
5321,60655,CHICAGO,IL,,41.69914649461559
5322,60657,CHICAGO,IL,41.933732940490245,-87.64442476241719
5323,60660,CHICAGO,IL,41.991711644447086,-87.66046661833741
5324,60637,CHICAGO,IL,41.783395771004585,-87.59079648673224
5325,60642,CHICAGO,IL,41.90861972732258,-87.64929457094323
5326,60641,CHICAGO,IL,41.95348584271347,-87.75073172757178
5327,60647,CHICAGO,IL,41.93178164211677,-87.71863201286443
5328,60612,CHICAGO,IL,41.887426056939134,-87.70399830843309
5329,60614,CHICAGO,IL,41.92041440508785,-87.63750857983156
5330,60623,CHICAGO,IL,41.85192812509947,-87.7015200004509
5331,60643,CHICAGO,IL,41.691666631849486,-87.68083409329957
5332,60612,CHICAGO,IL,41.87136341003245,-87.68631728625324
5333,60613,CHICAGO,IL,41.94848084659548,-87.65737226343279
5334,60644,CHICAGO,IL,41.88671962393121,-87.7554402062431
5335,60629,CHICAGO,IL,41.778621898429854,-87.73530382261269
5336,60613,CHICAGO,IL,41.947139696092776,-87.65376603342293
5337,60622,CHICAGO,IL,41.915854880451626,-87.6762179092616
5338,60632,CHICAGO,IL,41.79398241686428,-87.72332780175996
5339,60619,CHICAGO,IL,41.7652914226073,-87.6045437420025
5340,60657,CHICAGO,IL,41.93983797162685,-87.6663662176716
5341,60666,CHICAGO,IL,,
5342,60647,CHICAGO,IL,41.92516159485552,-87.70079914992428
5343,60625,CHICAGO,IL,41.9684345798546,-87.72048101142579
5344,60623,CHICAGO,IL,41.860490326753045,-87.73177486356914
5345,60622,CHICAGO,IL,41.89900505767338,-87.6675198894569
5346,60640,CHICAGO,IL,41.965537226618295,-87.65502740724979
5347,60611,CHICAGO,IL,41.89742660194131,-87.62711022579533
5348,60618,CHICAGO,IL,41.93966044839448,-87.68013460872132
5349,60608,CHICAGO,IL,41.85279434144989,-87.64828383997661
5350,60614,CHICAGO,IL,41.92748853370833,-87.65140481061862
5351,60630,CHICAGO,IL,41.96392782845859,-87.7277633343407
5352,60614,CHICAGO,IL,41.929852646093686,-87.64297955035498
5353,60602,CHICAGO,IL,41.88216757035807,-87.6276515756676
5354,60629,CHICAGO,IL,41.77910272825086,-87.70167688762466
5355,60629,CHICAGO,IL,41.784667360966026,-87.7010111792713
5356,60659,CHICAGO,IL,41.99765579797389,-87.70046566561139
5357,75209,DALLAS,TX,,
5358,60618,CHICAGO,IL,41.94274719516372,-87.68835432149632
5359,60654,CHICAGO,IL,41.89012300513693,-87.63168459655718
5360,60625,CHICAGO,IL,41.96733957280832,-87.70858545830879
5361,60654,CHICAGO,IL,41.88927036095621,-87.63450598645791
5362,60614,CHICAGO,IL,41.918220945312974,-87.63825244587586
5363,60659,CHICAGO,IL,41.982999937302125,-87.72238881357114
5364,60632,CHICAGO,IL,41.8066286481841,-87.74297840822965
5365,60639,CHICAGO,IL,41.91705432233081,-87.72670903600198
5366,60640,CHICAGO,IL,41.975176409932544,-87.65998390775059
5367,60707,CHICAGO,IL,41.92378618871128,-87.78556720562165
5368,60606,CHICAGO,IL,41.88052759161976,-87.63562385358797
5369,60624,CHICAGO,IL,41.873269005714505,-87.7255550035635
5370,60623,CHICAGO,IL,41.85187305783481,-87.7053867838598
5371,60661,CHICAGO,IL,41.88199433820508,-87.6397586848809
5372,60707,CHICAGO,IL,41.92314154581077,-87.80453942204183
5373,60636,CHICAGO,IL,41.777283143342565,-87.66401318403835
5374,60657,CHICAGO,IL,41.93604870409684,-87.64440998140738
5375,60607,CHICAGO,IL,41.8659127863372,-87.63935117408411
5376,60605,CHICAGO,IL,41.87080386369775,-87.63263901479695
5377,60613,CHICAGO,IL,41.96158073747068,-87.67765176892024
5378,60630,CHICAGO,IL,41.98249929727471,-87.77415091836444
5379,60644,CHICAGO,IL,41.87882224189981,-87.74536281507694
5380,60607,,IL,41.876474717965976,-87.65294630020192
5381,60614,CHICAGO,IL,41.92859664532255,-87.65338817338453
5382,60637,CHICAGO,IL,41.78046100462386,-87.59634921766633
5383,60609,CHICAGO,IL,41.81210515297724,-87.67007183351623
5384,60651,CHICAGO,IL,41.895526699685135,-87.72079574872298
5385,60623,CHICAGO,IL,41.84420224098303,-87.7048869943916
5386,60605,CHICAGO,IL,41.862628294037634,-87.61503109411332
5387,60661,CHICAGO,IL,41.87681692058487,-87.64735289813731
5388,60651,CHICAGO,IL,41.89595981430683,-87.72106476298161
5389,60629,CHICAGO,IL,41.76940037854634,-87.69085259428496
5390,60643,CHICAGO,IL,41.70670933007148,-87.67081386117727
5391,60618,CHICAGO,IL,41.93930172570259,-87.71938935474189
5392,60657,CHICAGO,IL,41.94477276328082,-87.65410784813349
5393,60630,CHICAGO,IL,41.97224509999817,-87.7282872346895
5394,60646,CHICAGO,IL,41.98548013780764,-87.78783171823109
5395,60618,CHICAGO,IL,41.95407627735041,-87.69968215567239
5396,60619,CHICAGO,IL,41.75100958028992,-87.62440141614083
5397,60628,CHICAGO,IL,41.712920558116174,-87.64283456634986
5398,60629,CHICAGO,IL,41.78593046631094,-87.73411585836406
5399,60634,CHICAGO,IL,41.94509198978119,-87.82033987386005
5400,60657,CHICAGO,IL,41.94007949668328,-87.65011278064429
5401,60613,CHICAGO,IL,41.94786410272433,-87.65721629118914
5402,60614,CHICAGO,IL,41.929124235504766,-87.65333791705932
5403,60617,CHICAGO,IL,41.720590461950856,-87.53514240131703
5404,60634,CHICAGO,IL,41.94522590907744,-87.81607437620298
5405,60642,CHICAGO,IL,41.91393322277531,-87.66369149841822
5406,60611,CHICAGO,IL,41.88911847301037,-87.61775487651728
5407,60651,CHICAGO,IL,41.895317295733214,-87.71991033903008
5408,60618,CHICAGO,IL,41.9567634885611,-87.69315930027163
5409,60640,CHICAGO,IL,41.96247512477546,-87.66598739564294
5410,60614,CHICAGO,IL,41.91388230404145,-87.63760107294058
5411,60634,CHICAGO,IL,41.93829811274144,-87.7939097072145
5412,60625,CHICAGO,IL,41.971969426617925,-87.67913613598748
5413,60619,CHICAGO,IL,41.75114056062127,-87.6199442942335
5414,60611,CHICAGO,IL,41.8898747912625,-87.62425976144404
5415,60651,CHICAGO,IL,41.894616151806034,-87.77423338188208
5416,60644,CHICAGO,IL,41.89133367783756,-87.74582462358747
5417,60609,CHICAGO,IL,41.82681219988024,-87.68323708639228
5418,60614,CHICAGO,IL,41.91721711853109,-87.6370439858275
5419,60660,CHICAGO,IL,41.9956393863012,-87.6703391799368
5420,60632,CHICAGO,IL,41.79904124083891,-87.74123048612732
5421,60640,CHICAGO,IL,41.96530861508648,-87.65594959359191
5422,60641,CHICAGO,IL,41.93862089075706,-87.75436221372652
5423,60659,CHICAGO,IL,41.99559354154465,-87.71274896518797
5424,60614,CHICAGO,IL,41.930032879745134,-87.64325433485949
5425,60611,CHICAGO,IL,41.89266689703108,-87.62286601089627
5426,60634,CHICAGO,IL,41.9512746694024,-87.80706638213873
5427,60628,CHICAGO,IL,41.67803592622016,-87.63163137047623
5428,60630,CHICAGO,IL,41.96785720022784,-87.7526851893693
5429,60630,CHICAGO,IL,41.96223481162694,-87.72771371816451
5430,60626,CHICAGO,IL,42.01926995801616,-87.6720332966243
5431,60614,CHICAGO,IL,41.91799439993257,-87.65341562435047
5432,60620,CHICAGO,IL,41.73603017519755,-87.6290945085756
5433,60618,CHICAGO,IL,41.943288553820175,-87.68152784547775
5434,60659,CHICAGO,IL,41.990198520314,-87.71526237304488
5435,60612,CHICAGO,IL,41.88528207675508,-87.67132962771234
5436,60606,CHICAGO,IL,41.88356531275924,-87.63963728368087
5437,60611,CHICAGO,IL,41.89913525470018,-87.62178526239309
5438,75034,DALLAS,TX,,
5439,60606,CHICAGO,IL,41.878531278353606,-87.63942745962717
5440,60647,CHICAGO,IL,41.91185068959681,-87.677348964623
5441,60607,CHICAGO,IL,41.88143690693931,-87.66592135954576
5442,60647,CHICAGO,IL,41.92335589370734,-87.69785017026875
5443,60623,CHICAGO,IL,41.86494259874437,-87.72527876693545
5444,60649,CHICAGO,IL,41.76633894244293,-87.57792917001383
5445,60622,CHICAGO,IL,41.89577762053548,-87.69430043757517
5446,60625,CHICAGO,IL,41.979628229124486,-87.70892213604935
5447,60614,CHICAGO,IL,41.92230468172916,-87.64850216798372
5448,60639,CHICAGO,IL,41.91276950189482,-87.7363483567106
5449,60629,CHICAGO,IL,41.77908988073837,-87.702572444936
5450,60640,CHICAGO,IL,41.96700507358272,-87.66695423206848
5451,60657,CHICAGO,IL,41.94002723561704,-87.65373272685191
5452,60608,CHICAGO,IL,41.85192841685362,-87.68472649164053
5453,60651,CHICAGO,IL,41.89511221857764,-87.74593242701515
5454,60625,CHICAGO,IL,41.96674457471551,-87.67927390838989
5455,60631,CHICAGO,IL,42.00352155841608,-87.81709982508472
5456,60606,CHICAGO,IL,41.87838249602406,-87.63535629327772
5457,60617,CHICAGO,IL,41.729071788192,-87.54675627458882
5458,60607,CHICAGO,IL,41.88008566659281,-87.66505441566734
5459,60611,CHICAGO,IL,41.89485550185287,-87.62282165638958
5460,60605,CHICAGO,IL,41.86539975663988,-87.62593556962943
5461,60611,CHICAGO,IL,41.89108594171936,-87.621703811899
5462,60639,CHICAGO,IL,41.91183055988035,-87.72624739724213
5463,60607,CHICAGO,IL,41.88110246365351,-87.65186501694456
5464,60615,CHICAGO,IL,41.79978268692154,-87.58924774231797
5465,60609,CHICAGO,IL,41.80715514108287,-87.66600054557253
5466,60638,CHICAGO,IL,41.7922466432313,-87.79256979290604
5467,60657,CHICAGO,IL,41.9335357053065,-87.64454292702328
5468,60614,CHICAGO,IL,41.91716536920397,-87.63620087405286
5469,60618,CHICAGO,IL,41.95395117084635,-87.7139821082167
5470,60642,CHICAGO,IL,41.90377044758285,-87.6669045724279
5471,60640,CHICAGO,IL,41.970532497900834,-87.65956392060501
5472,60607,CHICAGO,IL,41.86922282497486,-87.66209718450791
5473,60629,CHICAGO,IL,41.77179360336643,-87.7023022767635
5474,60651,CHICAGO,IL,41.90543225221215,-87.709442815952
5475,75013,DALLAS,TX,,
5476,60607,CHICAGO,IL,41.88504417665877,-87.64847590715003
5477,60632,CHICAGO,IL,41.81757930768816,-87.69832058630668
5478,60601,CHICAGO,IL,41.88801985580601,-87.6252556757758
5479,60636,CHICAGO,IL,41.77947336795865,-87.65645608488629
5480,60707,CHICAGO,IL,41.91412360237105,-87.79875666766955
5481,46410,MERRIVILLE,IN,,
5482,60603,CHICAGO,IL,41.87961077820512,-87.62685551466794
5483,60639,CHICAGO,IL,41.9312625519017,-87.77496927376998
5484,60612,CHICAGO,IL,41.87368288464604,-87.69622204230475
5485,60643,CHICAGO,IL,,41.69231135890114
5486,60608,CHICAGO,IL,41.85779264915341,-87.6596342606081
5487,60637,CHICAGO,IL,41.79136323943426,-87.59386259028854
5488,60647,CHICAGO,IL,41.92161436223205,-87.6954814291355
5489,60617,CHICAGO,IL,41.73740694106813,-87.58506914027942
5490,60622,CHICAGO,IL,41.90322675560009,-87.68149122224041
5491,60653,CHICAGO,IL,41.81369470514084,-87.60383761063724
5492,60610,CHICAGO,IL,41.90382236084491,-87.62924444589264
5493,60629,CHICAGO,IL,41.77893000705904,-87.69859994691998
5494,60608,CHICAGO,IL,41.85785373609694,-87.66963564770475
5495,60614,CHICAGO,IL,41.92362446590992,-87.64642729029046
5496,60618,CHICAGO,IL,41.94328079486431,-87.68215298235329
5497,60621,CHICAGO,IL,41.75988987139319,-87.64442462337462
5498,60647,CHICAGO,IL,41.91738381273884,-87.71746411595915
5499,60661,CHICAGO,IL,41.879821521357705,-87.64744848057362
5500,60649,CHICAGO,IL,41.75177888469872,-87.57104769245211
5501,60609,CHICAGO,IL,41.8086758892637,-87.66892613661817
5502,60608,CHICAGO,IL,41.83134990007708,-87.67584784785943
5503,60622,CHICAGO,IL,41.89553162669177,-87.69870745485322
5504,60655,CHICAGO,IL,41.69574845226364,-87.70577383458786
5505,60619,CHICAGO,IL,41.72198482986695,-87.61512849059976
5506,60659,CHICAGO,IL,41.99036720731882,-87.6931633926933
5507,60615,CHICAGO,IL,41.80495746968854,-87.60661446745118
5508,60647,CHICAGO,IL,41.91118818713712,-87.67849329488503
5509,60618,CHICAGO,IL,41.94308026293759,-87.68072842785375
5510,60659,CHICAGO,IL,41.9975352043648,-87.70726013559047
5511,60639,CHICAGO,IL,41.91724829462464,-87.72870634320482
5512,60659,CHICAGO,IL,41.997596381381456,-87.69141491131064
5513,60641,CHICAGO,IL,41.96070465489469,-87.73956935358164
5514,60659,CHICAGO,IL,41.99753950771954,-87.69461506221796
5515,60634,CHICAGO,IL,41.94536819189902,-87.79604350308765
5516,60620,CHICAGO,IL,41.75082437907816,-87.62654379362712
5517,60614,CHICAGO,IL,41.91821387989894,-87.65342197538438
5518,60638,CHICAGO,IL,41.79804441926429,-87.74795909920593
5519,60642,CHICAGO,IL,41.90830578569197,-87.65179957092685
5520,60639,CHICAGO,IL,41.93024184787875,-87.75652286270233
5521,60609,CHICAGO,IL,41.82651854292333,-87.68420498239537
5522,60661,CHICAGO,IL,41.88008392315012,-87.64099077791987
5523,60660,CHICAGO,IL,41.99740324090077,-87.65829455130034
5524,60653,CHICAGO,IL,41.80960148356178,-87.61674116665355
5525,60661,CHICAGO,IL,41.88181563164203,-87.64721471704077
5526,60634,CHICAGO,IL,41.94566017437513,-87.77662241773426
5527,60641,CHICAGO,IL,41.94584580889313,-87.7469062444388
5528,60620,CHICAGO,IL,41.750711258710936,-87.6320192852334
5529,60605,CHICAGO,IL,41.86593147276504,-87.62724010325859
5530,60642,CHICAGO,IL,41.90603046513956,-87.65024261224248
5531,60657,CHICAGO,IL,41.94524725386158,-87.67085683148886
5532,60616,CHICAGO,IL,41.831172304342935,-87.62145299065104
5533,60618,CHICAGO,IL,41.94049363730648,-87.72591131934738
5534,60625,CHICAGO,IL,41.97533413581096,-87.69875687452328
5535,60611,CHICAGO,IL,41.89848890902573,-87.62455288409814
5536,60653,CHICAGO,IL,41.8170238427987,-87.61695042319296
5537,60614,CHICAGO,IL,41.91821976334081,-87.65305744895191
5538,60655,CHICAGO,IL,41.69180631472738,-87.69007295304739
5539,60613,CHICAGO,IL,41.94705725318942,-87.65791470091024
5540,60628,CHICAGO,IL,41.7067667936772,-87.64297564379837
5541,60610,CHICAGO,IL,41.896406651494814,-87.63109481062298
5542,60608,CHICAGO,IL,41.847912783858966,-87.68322664007135
5543,60634,CHICAGO,IL,41.938268629998106,-87.78164519494163
5544,60641,CHICAGO,IL,41.95487664850197,-87.72750513009342
5545,60654,CHICAGO,IL,41.89020779260571,-87.63094084169998
5546,60626,CHICAGO,IL,42.00268693638941,-87.66915532539507
5547,60639,CHICAGO,IL,41.93125971874477,-87.77520287598688
5548,60622,CHICAGO,IL,41.90307674853448,-87.67752782419221
5549,60614,CHICAGO,IL,41.92621348406091,-87.64070652670141
5550,60629,CHICAGO,IL,41.77913391474537,-87.68461673576907
5551,60657,CHICAGO,IL,41.94312984017461,-87.64951168839137
5552,60653,CHICAGO,IL,41.80940554037228,-87.60773720006983
5553,60620,CHICAGO,IL,41.73409817903186,-87.64675678787916
5554,60641,CHICAGO,IL,41.93660298534295,-87.74694610224888
5555,60614,CHICAGO,IL,41.918032547022506,-87.65099682827481
5556,60629,CHICAGO,IL,41.7608061174595,-87.70251735250555
5557,60619,CHICAGO,IL,41.72208614662676,-87.59493896942634
5558,60625,CHICAGO,IL,41.968336274546,-87.70878272483317
5559,60647,CHICAGO,IL,41.92441051571846,-87.72379180858044
5560,60624,CHICAGO,IL,41.88051171710117,-87.73451467580853
5561,60638,CHICAGO,IL,41.79793624974907,-87.77329466772306
5562,60613,CHICAGO,IL,41.95437176489459,-87.65499810825563
5563,60632,CHICAGO,IL,41.818377048534536,-87.69702213922287
5564,60616,CHICAGO,IL,41.85281839386875,-87.63186166579213
5565,60625,CHICAGO,IL,41.96854378085771,-87.6860722894134
5566,60609,CHICAGO,IL,41.80378232302179,-87.66469532788022
5567,60628,CHICAGO,IL,41.67775265604466,-87.63751201336869
5568,60651,CHICAGO,IL,41.895260950237294,-87.72574429245381
5569,60642,CHICAGO,IL,41.90917645662046,-87.65091104217642
5570,60643,CHICAGO,IL,41.72525314614666,-87.67719555499882
5571,60642,CHICAGO,IL,41.89324923448882,-87.64879205703046
5572,60622,CHICAGO,IL,41.906467181759496,-87.67157369153817
5573,60638,CHICAGO,IL,41.77492299454098,-87.74232095955311
5574,60629,CHICAGO,IL,41.79030995455098,-87.70361169182293
5575,60640,CHICAGO,IL,41.97799421086391,-87.66006120070982
5576,60622,CHICAGO,IL,41.90843728976662,-87.67420830885115
5577,60607,CHICAGO,IL,41.88445610309356,-87.65100084413996
5578,60657,CHICAGO,IL,41.94398605714626,-87.65437724647984
5579,60618,CHICAGO,IL,41.95399791986407,-87.68206242189052
5580,60640,CHICAGO,IL,41.96525859487773,-87.67537270043624
5581,60634,CHICAGO,IL,,41.9519901200573
5582,60614,CHICAGO,IL,41.92458290703224,-87.64776714235934
5583,60647,CHICAGO,IL,41.93217890936055,-87.70151831687924
5584,60631,CHICAGO,IL,41.99534648478053,-87.80696582318247
5585,60629,CHICAGO,IL,41.77891469594991,-87.69962671093363
5586,60641,CHICAGO,IL,41.95329429410148,-87.74807917205163
5587,60647,CHICAGO,IL,41.92461775381773,-87.72502013417774
5588,60657,CHICAGO,IL,41.94457213747173,-87.65371289840517
5589,60622,CHICAGO,IL,41.89902106934802,-87.68677927520129
5590,60601,CHICAGO,IL,41.88506739299605,-87.62433403887414
5591,60707,CHICAGO,IL,41.92815206628072,-87.80625421486877
5592,60651,CHICAGO,IL,41.90247367378174,-87.71681746529526
5593,60651,CHICAGO,IL,41.89461500030392,-87.77430849375654
5594,60629,CHICAGO,IL,41.778567329202176,-87.72141632893818
5595,60640,CHICAGO,IL,41.97785951852048,-87.66850101315161
5596,60616,CHICAGO,IL,41.83116513402594,-87.62210904738643
5597,60605,CHICAGO,IL,41.86748422716416,-87.61915038338188
5598,60638,CHICAGO,IL,41.792013747165264,-87.79327642871685
5599,60601,CHICAGO,IL,41.88550434397597,-87.6175507807259
5600,60614,CHICAGO,IL,41.922587397605,-87.63881263754818
5601,60618,CHICAGO,IL,41.9612695269616,-87.71063122896197
5602,60645,CHICAGO,IL,42.01942088064485,-87.68969083947009
5603,60637,CHICAGO,IL,41.78727837536833,-87.62405730568504
5604,60609,CHICAGO,IL,41.808458792512496,-87.6686697497996
5605,60611,CHICAGO,IL,41.89369130700822,-87.62692024021078
5606,60623,CHICAGO,IL,41.85179054443326,-87.69562561914283
5607,60640,CHICAGO,IL,41.967350878225375,-87.65888548941726
5608,60625,CHICAGO,IL,41.97564376186505,-87.70783409240099
5609,60639,CHICAGO,IL,41.93174039600656,-87.73919085225606
5610,60660,CHICAGO,IL,41.99798521864823,-87.66910712039837
5611,60630,CHICAGO,IL,41.96811413653654,-87.7296322493053
5612,60640,CHICAGO,IL,41.97316727673406,-87.65743782380991
5613,60625,CHICAGO,IL,41.96840866874903,-87.72276877956554
5614,60647,CHICAGO,IL,41.92738885343592,-87.70442805668638
5615,60634,CHICAGO,IL,41.931763005765575,-87.79564085495707
5616,60661,CHICAGO,IL,41.88558923384897,-87.64399165571426
5617,60660,CHICAGO,IL,41.99723585251427,-87.65688615978414
5618,60611,CHICAGO,IL,41.89244382690373,-87.62305119880105
5619,60631,CHICAGO,IL,41.98671142506543,-87.80905499241214
5620,60620,CHICAGO,IL,41.7503685635923,-87.65506052680921
5621,60657,CHICAGO,IL,41.943197684209125,-87.65405954840116
5622,60649,CHICAGO,IL,41.76896052011414,-87.56667053733712
5623,60617,CHICAGO,IL,41.71874410804698,-87.55117213195877
5624,60649,CHICAGO,IL,41.75171392238672,-87.55943061435629
5625,60629,CHICAGO,IL,41.77504648900287,-87.70289892867864
5626,60620,CHICAGO,IL,41.735860336679785,-87.66601508725583
5627,60657,CHICAGO,IL,41.93500235831336,-87.65379237472023
5628,60608,CHICAGO,IL,41.8353362239431,-87.66583085901608
5629,60636,CHICAGO,IL,41.78345130683472,-87.65445294657616
5630,60647,CHICAGO,IL,41.91017264385976,-87.69067799640872
5631,60639,CHICAGO,IL,41.92293104255376,-87.74611947794307
5632,60624,CHICAGO,IL,41.866497308125936,-87.7073377871256
5633,60634,CHICAGO,IL,41.95302136277807,-87.7869561311957
5634,60647,CHICAGO,IL,41.91744884537053,-87.68935515890212
5635,60622,CHICAGO,IL,41.895804659381085,-87.67690902890348
5636,60629,CHICAGO,IL,41.77849967060516,-87.72673558708598
5637,60614,CHICAGO,IL,41.93300409973139,-87.64018629087145
5638,60620,CHICAGO,IL,41.74988068992335,-87.68298644751452
5639,60630,CHICAGO,IL,41.9729082412357,-87.74806177870751
5640,60623,CHICAGO,IL,41.84430121435094,-87.72904239421526
5641,60620,CHICAGO,IL,41.73604613500343,-87.65328285521976
5642,60607,CHICAGO,IL,41.885700767664,-87.65176311854695
5643,60616,CHICAGO,IL,41.83468535402639,-87.63309454134783
5644,60614,CHICAGO,IL,41.91780454426381,-87.64864011275839
5645,60639,CHICAGO,IL,41.92231292590099,-87.7839873675841
5646,60628,CHICAGO,IL,41.70721813900086,-87.62775155827897
5647,60613,CHICAGO,IL,41.94720709122869,-87.64955300074726
5648,60646,CHICAGO,IL,41.99753275826797,-87.76690073937311
5649,60614,CHICAGO,IL,41.9131862325512,-87.64849141074832
5650,60629,CHICAGO,IL,41.79002885691681,-87.7036042882842
5651,60609,CHICAGO,IL,41.81637629811259,-87.64079565053886
5652,60631,CHICAGO,IL,42.00274186284378,-87.81586895792563
5653,60607,CHICAGO,IL,41.88428889843475,-87.66127941800869
5654,60614,CHICAGO,IL,41.92593792180545,-87.64966458497088
5655,60629,CHICAGO,IL,41.77184387979262,-87.70282543173629
5656,60609,CHICAGO,IL,41.81944142629576,-87.6653755449091
5657,60608,CHICAGO,IL,41.85787859378584,-87.66775097253937
